Product_Price,Promotion,Product_Category,Store_Location,Shelf_Space,Competitor_Price,Season,Day_of_Week,Units_in_Inventory,Online_Sales,Week_of_Year,units_sold
7.28,0,Housewares,Rural,8.41,7.78,Winter,Thu,112,1,43,127
14.33,0,Food,Urban,16.06,12.55,Spring,Fri,182,0,40,104
11.26,0,Clothing,Suburban,6.92,11.11,Winter,Thu,130,1,30,115
13.43,0,Food,Rural,4.61,14.26,Winter,Sun,93,1,17,121
16.81,0,Food,Suburban,6.17,18.48,Winter,Sun,94,1,32,103
10.08,0,Housewares,Urban,13.42,11.25,Winter,Mon,120,0,13,110
9.38,0,Housewares,Suburban,14.6,8.93,Winter,Sun,113,1,15,114
10.93,0,Food,Urban,7.1,13.7,Summer,Thu,164,0,1,112
8.09,0,Clothing,Urban,7.11,7.81,Winter,Thu,97,0,46,112
13.15,0,Housewares,Suburban,6.54,13.83,Summer,Fri,98,0,28,100
11.72,1,Food,Urban,6.93,10.06,Winter,Wed,142,0,5,190
10.54,0,Food,Suburban,14.1,11.27,Fall,Wed,123,1,2,115
8.6,1,Food,Urban,8.64,8.69,Spring,Tue,83,1,47,191
13.17,0,Food,Urban,11.28,13.07,Summer,Tue,96,1,7,124
15.37,0,Food,Suburban,17.83,14.53,Spring,Tue,118,1,22,118
10.35,0,Clothing,Urban,6.48,10.46,Winter,Mon,82,1,15,110
9.9,1,Food,Urban,13.78,9.95,Summer,Sat,99,0,26,192
10.18,0,Housewares,Urban,3.08,11.56,Spring,Sat,183,1,48,122
11.09,1,Housewares,Suburban,7.21,9.81,Spring,Fri,117,0,4,199
11.18,0,Food,Urban,5.88,9.79,Fall,Thu,79,1,26,131
17.57,1,Housewares,Urban,7.79,18.17,Fall,Thu,116,1,29,252
14.14,0,Clothing,Urban,7.37,15.06,Winter,Sat,80,0,13,121
16.96,0,Clothing,Suburban,7.65,17.87,Summer,Tue,98,0,7,108
11.71,0,Housewares,Rural,16.69,11.37,Spring,Sat,184,1,20,118
12.95,0,Food,Suburban,4.48,14.73,Summer,Mon,114,0,34,105
16.01,0,Food,Urban,6.03,13.85,Winter,Thu,75,0,5,107
14.37,1,Clothing,Rural,4.03,14.83,Fall,Fri,103,0,18,235
6.3,0,Clothing,Suburban,18.46,8.93,Summer,Tue,138,1,46,124
10.42,0,Electronics,Urban,12.87,10.18,Spring,Fri,83,1,34,115
14.02,0,Clothing,Suburban,12.57,14.4,Fall,Thu,82,0,34,102
11.27,1,Clothing,Urban,10.53,11.37,Summer,Tue,102,0,33,213
15.54,1,Housewares,Suburban,5.56,15.35,Winter,Mon,77,1,6,257
7.52,0,Food,Urban,8.85,8.62,Spring,Sat,96,0,42,114
15.24,0,Electronics,Rural,15.27,15.9,Spring,Tue,96,0,7,113
8.41,1,Food,Suburban,13.12,9.4,Summer,Mon,110,0,25,170
10.08,0,Food,Urban,10.43,9.73,Spring,Sat,106,0,20,106
15.41,0,Clothing,Urban,12.82,13.63,Fall,Mon,141,0,6,103
14.42,0,Electronics,Suburban,8.26,14.59,Spring,Tue,126,1,12,124
10.78,0,Housewares,Rural,5.9,10.89,Summer,Sun,110,0,36,104
10.67,0,Clothing,Suburban,4.95,9.34,Fall,Mon,115,0,7,89
16.27,0,Food,Urban,11.7,14.56,Fall,Fri,135,1,3,110
11.03,0,Clothing,Suburban,9.26,11.33,Winter,Thu,113,1,5,118
8.1,1,Electronics,Urban,12.69,11.4,Summer,Mon,115,0,41,195
9.98,0,Clothing,Suburban,7.06,8.38,Winter,Sat,87,0,22,98
11.45,0,Clothing,Suburban,9.32,10.07,Winter,Sat,126,1,47,119
11.35,0,Food,Urban,11.55,13.27,Spring,Thu,133,1,44,126
11.83,0,Food,Suburban,7.52,12.75,Summer,Mon,103,1,20,117
17.17,0,Electronics,Urban,21.44,16.19,Winter,Sat,145,1,47,137
10.43,0,Food,Suburban,9.5,10.23,Spring,Sat,198,1,13,112
12.6,0,Electronics,Suburban,2.28,12.83,Winter,Mon,123,1,41,136
11.64,1,Electronics,Suburban,4.99,12.47,Winter,Tue,147,1,10,225
13.86,0,Electronics,Rural,6.4,15.83,Winter,Tue,87,1,23,121
10.37,0,Electronics,Rural,23.73,9.38,Summer,Mon,101,1,5,115
11.66,1,Electronics,Suburban,4.01,12.13,Spring,Thu,105,1,26,208
10.35,0,Electronics,Suburban,4.11,10.37,Spring,Tue,146,1,13,115
10.66,0,Food,Suburban,4.58,11.37,Winter,Mon,107,0,29,107
6.97,0,Food,Suburban,15.69,6.05,Summer,Thu,72,0,10,92
15.93,0,Housewares,Urban,11.22,16.69,Winter,Tue,81,1,6,119
17.17,0,Clothing,Rural,7.29,13.93,Winter,Sat,115,0,44,104
8.99,0,Food,Urban,7.21,9.23,Winter,Wed,102,0,8,98
11.56,0,Clothing,Rural,6.18,11.5,Spring,Mon,88,1,36,126
16.85,0,Food,Urban,7.07,16.45,Summer,Sun,113,1,50,138
10.03,1,Electronics,Rural,11.79,6.48,Winter,Sat,152,0,9,192
14.31,0,Clothing,Suburban,10.69,16.12,Winter,Sun,84,0,47,112
12.67,0,Electronics,Urban,10.08,13.02,Spring,Sat,72,0,35,120
16.01,0,Food,Suburban,5.33,14.27,Winter,Mon,95,0,19,92
9.57,1,Food,Urban,9.17,8.43,Summer,Fri,74,1,6,192
11.81,1,Electronics,Suburban,8.53,10.55,Spring,Wed,105,0,10,206
10.26,0,Housewares,Suburban,14.56,8.71,Fall,Sun,89,0,9,96
10.85,0,Food,Urban,11.8,10.33,Fall,Sun,132,0,47,104
11.33,0,Electronics,Urban,4.4,12.42,Winter,Sun,173,1,41,145
7.82,0,Food,Urban,9.15,8.89,Winter,Sun,94,1,36,109
14.98,0,Food,Urban,10.56,14.83,Fall,Sun,187,0,5,113
11.11,1,Food,Urban,12.42,10.9,Winter,Sun,201,0,43,211
9.91,1,Clothing,Urban,20.35,9.91,Winter,Wed,176,1,27,200
19.66,0,Electronics,Suburban,8.64,20.22,Summer,Wed,113,1,3,112
17.47,0,Clothing,Urban,5.26,16.46,Spring,Thu,78,0,24,92
12.35,1,Food,Urban,6.81,11.69,Fall,Wed,184,1,26,234
10.23,0,Clothing,Urban,3.93,11.6,Fall,Fri,150,0,31,98
8.86,0,Clothing,Rural,7.74,7.96,Fall,Tue,81,0,22,107
15.19,0,Food,Urban,6.68,15.31,Winter,Thu,114,0,15,106
10.03,0,Electronics,Suburban,11.34,8.15,Winter,Sat,92,1,5,121
9.18,0,Food,Suburban,7.21,8.25,Fall,Sat,115,1,30,128
16.75,0,Clothing,Urban,4.42,16.41,Spring,Wed,134,0,26,103
15.16,0,Clothing,Urban,9.22,14.79,Spring,Sat,140,0,25,106
11.63,1,Electronics,Suburban,15.23,12.22,Spring,Sat,145,0,13,202
18.12,0,Clothing,Urban,8.01,16.75,Winter,Thu,148,1,45,95
16.43,0,Food,Urban,12.55,14.44,Spring,Wed,96,0,10,111
9.84,0,Clothing,Rural,12.34,10.72,Fall,Thu,79,1,12,107
15.33,0,Housewares,Suburban,6.6,13.79,Summer,Sun,154,0,38,105
13.23,0,Food,Rural,4.51,14.06,Fall,Fri,105,0,6,122
10.55,0,Clothing,Rural,7.76,11.24,Winter,Sat,76,0,46,101
18.55,0,Food,Rural,13.21,19.09,Fall,Fri,125,0,26,109
11.82,1,Electronics,Urban,5.36,13.51,Summer,Wed,72,1,8,235
14.63,0,Housewares,Suburban,6.12,15.03,Spring,Sat,142,1,33,126
13.25,0,Clothing,Urban,3.6,13.08,Winter,Sun,98,1,32,112
7.78,0,Food,Rural,5.79,6.73,Fall,Fri,123,0,19,97
9.71,1,Food,Suburban,5.55,8.59,Fall,Sat,163,0,18,202
9.39,0,Food,Urban,10.33,10.37,Winter,Wed,116,0,12,108
14.59,0,Food,Suburban,10.97,14.34,Winter,Mon,121,1,32,125
12.78,0,Clothing,Suburban,8.16,11.87,Winter,Fri,109,0,12,95
11.19,0,Clothing,Urban,3.16,11.96,Fall,Mon,98,0,43,114
16.77,0,Electronics,Suburban,2.72,17.87,Spring,Mon,87,1,31,106
20.32,0,Food,Suburban,10.59,19.06,Spring,Tue,72,1,2,94
19.95,1,Electronics,Suburban,18.99,19.1,Fall,Tue,76,0,10,250
11.77,1,Clothing,Suburban,5.46,11.65,Winter,Fri,92,0,28,211
9.53,0,Food,Rural,15.39,10.21,Spring,Tue,74,1,35,117
10.17,1,Housewares,Suburban,9.37,12.19,Spring,Thu,132,0,49,210
12.1,0,Food,Suburban,18.41,12.52,Fall,Wed,119,1,14,113
13.61,1,Clothing,Suburban,8.76,14.1,Spring,Sat,81,0,3,235
8.81,0,Electronics,Suburban,8,11.03,Spring,Sat,95,1,10,113
14.22,1,Electronics,Suburban,4.59,15.1,Fall,Sat,86,1,28,247
6.89,1,Clothing,Rural,5.45,8.05,Summer,Fri,141,1,47,184
17.49,0,Electronics,Urban,6.26,18.67,Summer,Mon,98,0,10,108
9.46,0,Clothing,Urban,8.75,7.94,Spring,Sun,100,1,5,116
11.84,1,Food,Rural,7.56,11.47,Winter,Fri,97,1,25,221
13.35,0,Clothing,Suburban,2.93,15.05,Spring,Sat,114,1,15,126
12.76,0,Electronics,Urban,15.51,15.02,Spring,Wed,125,0,5,139
15.05,0,Clothing,Suburban,7.65,14.12,Summer,Thu,125,0,42,116
10.2,0,Food,Rural,10.11,8.8,Winter,Sun,147,0,52,116
11.49,1,Clothing,Rural,5.56,10.74,Summer,Mon,162,0,32,203
12.28,0,Food,Suburban,9.2,13.28,Winter,Sun,158,1,36,116
11.16,0,Electronics,Urban,12.42,10.76,Summer,Wed,90,1,43,146
16.17,0,Food,Rural,5.19,16.99,Fall,Sat,107,1,23,118
9.27,0,Food,Rural,10.3,9.52,Summer,Sun,109,0,38,102
14.61,0,Food,Suburban,8.12,15.89,Fall,Sat,145,0,1,125
12.26,0,Electronics,Urban,9.19,11.8,Spring,Mon,93,1,4,124
13.41,0,Electronics,Rural,14.38,12.88,Summer,Tue,93,0,31,122
15.54,0,Food,Suburban,7.11,14.86,Winter,Fri,127,1,33,124
16.39,0,Clothing,Suburban,6.65,16.19,Fall,Wed,95,0,45,98
9.49,0,Food,Suburban,8.82,9.08,Fall,Thu,227,1,40,119
13.36,0,Housewares,Urban,7.57,14.26,Winter,Tue,107,0,3,103
16.82,0,Electronics,Urban,6.18,15.12,Fall,Sun,90,0,49,112
21.51,1,Food,Suburban,11.03,20.24,Spring,Thu,146,0,6,229
14.04,0,Food,Urban,10.05,14.13,Fall,Fri,117,1,52,114
13.3,1,Food,Rural,13,15,Summer,Sat,116,1,52,231
12.93,1,Electronics,Suburban,11.28,12.3,Fall,Wed,129,0,37,227
11.49,0,Food,Suburban,11.04,11.09,Summer,Sat,173,1,7,125
11.19,0,Clothing,Suburban,8.93,11.24,Summer,Sun,83,1,21,125
15.64,1,Food,Rural,4.53,16.18,Winter,Mon,157,0,24,244
9.98,0,Electronics,Urban,7.75,11.93,Summer,Tue,94,1,16,131
13.29,0,Clothing,Urban,10.06,14.5,Fall,Sat,135,1,23,136
16.53,1,Food,Urban,5.28,16.14,Spring,Wed,100,1,25,261
7.49,0,Housewares,Suburban,13.26,6.25,Fall,Sat,98,0,9,110
7.38,0,Electronics,Rural,9.67,6.49,Spring,Wed,86,0,22,83
17.62,0,Housewares,Rural,19.76,20.64,Spring,Sun,86,1,8,119
6.26,0,Food,Suburban,7.72,7.12,Fall,Wed,142,0,17,94
6.83,0,Food,Urban,10.37,8.4,Spring,Wed,126,1,40,101
17.52,0,Housewares,Suburban,13.24,17.52,Spring,Fri,101,0,5,99
8.26,0,Electronics,Urban,13.99,8.92,Summer,Wed,84,0,3,102
19.19,1,Clothing,Suburban,11.68,21.08,Summer,Thu,98,0,15,265
10.99,0,Food,Urban,11.69,12.2,Winter,Sun,103,0,11,101
12.33,0,Food,Rural,9.83,12.24,Spring,Sun,128,0,51,106
9.65,0,Clothing,Rural,7.08,8.93,Spring,Mon,97,0,20,101
14.3,0,Food,Rural,11.22,14.58,Fall,Mon,169,0,9,109
12.35,0,Food,Suburban,10.83,12.49,Spring,Tue,116,0,34,115
8.14,0,Electronics,Urban,25.6,9.79,Winter,Thu,110,0,25,118
9.52,0,Food,Urban,13.86,10.48,Summer,Thu,169,0,47,106
18.3,0,Food,Urban,3.78,19.66,Spring,Fri,132,0,22,107
16.41,0,Food,Suburban,5.4,16.14,Winter,Thu,151,1,51,103
6.35,0,Clothing,Urban,7.29,4.62,Spring,Wed,107,0,43,94
11.25,0,Food,Urban,12.28,11.31,Winter,Thu,104,0,7,102
6.91,0,Clothing,Suburban,10.77,6.97,Winter,Sun,100,1,32,104
12.53,0,Food,Urban,9.75,13.15,Summer,Sun,116,1,1,133
11.41,0,Housewares,Urban,17.2,12.54,Winter,Sat,103,0,37,120
12.46,1,Food,Rural,6.41,11.12,Winter,Fri,64,0,27,201
12.32,0,Housewares,Urban,6.76,11.66,Winter,Sat,143,0,34,116
17.41,0,Food,Urban,6.5,17.6,Winter,Sun,129,0,39,109
10.95,0,Food,Urban,5.27,10.59,Winter,Sat,87,0,6,118
14.27,0,Housewares,Urban,6.69,14.43,Fall,Thu,66,1,46,121
12.93,0,Housewares,Rural,6.95,12.4,Winter,Mon,124,0,21,102
15.02,0,Clothing,Urban,4.88,14.19,Fall,Mon,104,0,47,112
13.03,0,Clothing,Suburban,2.38,12.43,Summer,Sun,103,0,9,100
8.48,0,Clothing,Rural,8.56,8.4,Summer,Sun,77,1,16,118
14.69,0,Housewares,Suburban,5.55,16.37,Winter,Sat,102,0,42,117
10.48,0,Electronics,Urban,7.22,10.61,Spring,Mon,131,0,28,116
11.22,1,Food,Suburban,6.12,11.37,Fall,Sat,115,1,41,242
13.96,0,Electronics,Suburban,8.77,12.59,Fall,Tue,74,0,20,112
14.13,0,Clothing,Suburban,3.08,16.23,Summer,Mon,101,1,23,124
9.98,0,Food,Rural,8.79,9.73,Spring,Sun,98,0,24,115
10.41,0,Clothing,Rural,20.31,10.46,Summer,Mon,92,0,18,103
5.72,0,Clothing,Suburban,6.6,6.2,Fall,Tue,112,0,37,97
15.6,0,Housewares,Suburban,5.1,13.4,Summer,Tue,185,1,34,119
11.97,1,Housewares,Urban,5.89,13.17,Spring,Tue,152,0,17,216
11.6,0,Food,Rural,9.9,11.21,Winter,Wed,151,0,22,99
10.21,1,Clothing,Urban,11.47,10.11,Fall,Wed,90,0,36,198
15.71,0,Food,Suburban,3.68,16.33,Fall,Mon,93,1,10,133
13.72,0,Food,Suburban,7.48,14.21,Summer,Sat,60,0,19,99
9.11,0,Food,Rural,11.18,9.63,Winter,Tue,69,1,37,109
14.21,1,Electronics,Rural,8.63,12.56,Winter,Sat,80,1,8,243
6.79,0,Housewares,Urban,3.58,5.31,Spring,Mon,155,0,49,95
14.76,0,Electronics,Urban,6.35,13.91,Winter,Sun,96,0,45,122
16.34,1,Food,Suburban,4.82,14.75,Spring,Sat,89,1,4,248
9.95,0,Clothing,Rural,11.17,8.56,Summer,Sat,141,1,48,113
9.2,0,Food,Rural,9.3,9.06,Fall,Sat,112,0,29,112
15.94,0,Electronics,Urban,19.64,16.88,Winter,Mon,111,0,48,125
17.96,1,Housewares,Suburban,6.11,18.72,Spring,Sat,138,1,33,252
11.08,0,Food,Rural,8.32,10.95,Summer,Sun,108,0,37,122
14.36,1,Housewares,Suburban,7.72,12.25,Winter,Sat,128,1,41,235
13.7,1,Food,Urban,11.22,14.72,Winter,Mon,75,0,32,226
9.52,0,Clothing,Rural,10.64,9.32,Summer,Sun,75,0,12,109
10.26,0,Clothing,Urban,7.29,9.75,Summer,Mon,100,1,34,131
10.53,0,Clothing,Rural,9.38,10.89,Spring,Tue,60,1,45,115
10.04,0,Food,Suburban,16.53,10.28,Winter,Mon,108,0,10,89
11,0,Food,Urban,18.39,12.22,Spring,Sun,84,1,41,120
13.48,0,Clothing,Suburban,10.73,14.34,Fall,Wed,130,1,2,112
14.74,1,Food,Urban,7.58,15.28,Spring,Sat,113,0,10,235
11.42,1,Food,Suburban,18.58,9.99,Fall,Mon,136,1,44,213
14.9,1,Food,Suburban,11,15.92,Fall,Wed,91,1,22,261
6.76,0,Food,Urban,4.88,7.06,Spring,Sat,132,0,10,96
19.54,0,Clothing,Suburban,7.66,20.56,Fall,Fri,109,0,24,97
14.43,0,Food,Urban,6.79,14.76,Summer,Sun,128,1,36,130
11.28,0,Food,Urban,5.5,10.11,Winter,Sat,108,0,26,98
9.13,0,Food,Suburban,7.89,9,Spring,Mon,129,0,19,95
13.11,0,Food,Rural,7.23,12.82,Summer,Sat,147,1,44,125
10.93,0,Clothing,Urban,10.61,11.53,Summer,Sun,139,0,51,133
14.04,1,Electronics,Suburban,6.23,13.4,Spring,Mon,119,1,15,239
10.34,0,Electronics,Rural,6.65,10.73,Summer,Sun,107,1,16,116
10.26,1,Food,Urban,20.12,11.65,Fall,Tue,126,0,5,216
7.74,1,Food,Suburban,4.2,7.22,Spring,Tue,112,1,40,183
11.32,0,Electronics,Suburban,4.23,14.08,Winter,Fri,101,1,3,135
9.9,0,Clothing,Rural,18.04,10.53,Fall,Fri,115,0,41,107
16.37,0,Food,Urban,10.71,12.73,Spring,Thu,122,0,1,85
10.43,1,Clothing,Urban,8.21,11.48,Winter,Sat,119,1,9,208
17.96,0,Clothing,Suburban,11.82,19.74,Summer,Wed,108,0,9,113
12.43,0,Housewares,Suburban,8.2,11.56,Winter,Mon,97,1,1,92
10.68,1,Housewares,Suburban,10.88,10.91,Spring,Sat,128,0,32,218
8.83,0,Housewares,Rural,8.21,11.18,Summer,Mon,133,0,17,97
9.92,0,Food,Urban,10.67,7.41,Summer,Mon,98,0,1,105
20.57,0,Clothing,Rural,7.19,19.05,Winter,Sat,71,0,20,80
11.13,1,Food,Rural,12.17,10.85,Spring,Fri,68,1,38,210
6.71,1,Clothing,Suburban,6.34,6.19,Summer,Sun,147,1,27,178
16.16,0,Food,Urban,20.2,13.76,Winter,Mon,96,0,18,113
19.29,0,Clothing,Rural,6.94,19.28,Fall,Fri,74,0,47,82
10.31,0,Electronics,Suburban,4.7,8.16,Fall,Thu,163,1,44,113
10.12,0,Food,Urban,6.6,8.97,Summer,Sat,119,0,43,119
12.56,0,Food,Suburban,6.23,11.19,Summer,Fri,104,1,14,113
12.11,0,Electronics,Suburban,10.1,12.98,Winter,Fri,99,1,49,143
13.69,0,Food,Suburban,15.71,13.82,Winter,Mon,70,1,5,112
11.1,0,Clothing,Suburban,8.64,11.7,Summer,Thu,102,0,15,120
13.27,1,Food,Rural,7.51,13.67,Winter,Thu,96,0,41,218
8.91,0,Electronics,Urban,11.32,11.57,Winter,Sun,100,1,43,129
13.04,0,Electronics,Rural,14.89,12.89,Winter,Wed,145,1,43,138
13.33,0,Food,Suburban,3.02,15.4,Fall,Sun,87,0,29,118
9.9,0,Food,Suburban,8.44,9.66,Winter,Fri,74,0,37,106
11.59,0,Housewares,Suburban,10.07,13.29,Spring,Fri,103,0,32,128
14.82,1,Housewares,Urban,7.53,15.79,Fall,Mon,69,1,17,243
8.9,0,Clothing,Urban,4.82,8.63,Fall,Tue,136,1,20,111
19.4,0,Food,Suburban,6,17.16,Summer,Sun,119,1,7,101
11.69,1,Electronics,Suburban,8.38,10.63,Winter,Thu,134,1,15,212
14.49,0,Food,Urban,22.59,14.77,Winter,Sun,85,1,4,129
10.28,0,Electronics,Suburban,9.52,10.83,Spring,Sun,120,0,52,124
17.4,0,Clothing,Urban,10.19,17.38,Winter,Mon,94,1,49,134
14.3,0,Clothing,Rural,13.48,13.77,Fall,Sat,93,0,15,115
15.6,0,Housewares,Suburban,14.45,16.55,Winter,Sat,114,0,8,103
11.44,0,Electronics,Rural,14.18,11.37,Fall,Sun,109,0,31,105
8.02,1,Food,Rural,5.18,9.66,Summer,Fri,119,0,15,182
13.73,0,Food,Suburban,8.59,12.43,Winter,Sun,120,0,36,112
10.01,0,Food,Urban,9.37,9.96,Fall,Sun,111,1,23,139
11.83,1,Food,Urban,7.73,12.9,Winter,Wed,120,0,44,201
9.06,0,Food,Suburban,9.64,8.28,Summer,Sat,145,0,50,115
15.4,0,Housewares,Urban,10.64,15.86,Summer,Tue,147,0,43,108
11.27,0,Electronics,Urban,12.46,10.84,Spring,Sat,127,0,8,132
12.39,0,Electronics,Suburban,8.09,10.38,Spring,Sun,100,0,51,114
13.02,0,Housewares,Rural,7.64,12.31,Summer,Tue,101,1,23,108
12.59,1,Clothing,Suburban,10.53,13.93,Spring,Mon,112,1,49,238
9.29,0,Clothing,Suburban,9.42,8.78,Fall,Mon,120,1,6,125
11.6,1,Housewares,Urban,21.94,13.8,Fall,Wed,103,1,27,233
13.57,0,Housewares,Suburban,6.9,16.5,Winter,Sat,120,1,34,122
21.66,0,Food,Suburban,17.29,19.73,Fall,Sat,177,1,3,95
10.4,0,Clothing,Urban,11.92,11.56,Fall,Tue,111,1,33,131
20.33,0,Housewares,Suburban,10.74,20.07,Summer,Sat,105,1,13,107
8.13,0,Food,Suburban,6.89,7.09,Spring,Wed,106,0,45,97
14.54,0,Food,Urban,14.55,14.86,Fall,Mon,115,1,33,138
9.69,0,Electronics,Suburban,10.57,9.58,Fall,Tue,78,0,50,108
10.23,1,Food,Urban,19.88,11.28,Winter,Tue,97,0,41,182
13.05,0,Food,Suburban,5.89,14.23,Summer,Sun,98,0,50,127
10.56,0,Electronics,Suburban,13,9.31,Fall,Mon,148,0,42,114
13.1,1,Food,Rural,7.36,11.55,Spring,Fri,69,1,7,220
8.75,1,Clothing,Urban,8.03,10.51,Spring,Tue,95,1,14,182
16.46,0,Housewares,Rural,5.63,16.16,Summer,Wed,138,0,40,87
9.02,0,Housewares,Urban,17.14,7.83,Fall,Fri,198,1,11,123
11.42,0,Food,Urban,7.82,11.5,Spring,Mon,84,1,37,111
11.27,0,Food,Urban,10.09,11.61,Winter,Mon,104,0,19,105
16.2,0,Electronics,Urban,7.77,13.95,Spring,Wed,102,0,27,115
8.64,0,Food,Suburban,6.72,9.76,Spring,Sun,121,1,26,109
16.18,0,Housewares,Rural,7.41,17.17,Winter,Thu,161,0,2,98
15.06,1,Food,Urban,13.1,15.01,Fall,Mon,83,0,12,252
11.41,0,Electronics,Suburban,4.63,10.74,Summer,Thu,117,0,3,108
13.6,0,Food,Rural,6.86,13.17,Spring,Thu,93,0,34,107
12.82,0,Housewares,Suburban,6.58,12.77,Winter,Sat,137,0,1,105
10.58,1,Food,Suburban,4.89,11.32,Winter,Thu,103,0,43,194
14.51,1,Clothing,Urban,9.47,13.83,Winter,Sat,109,0,35,241
15.71,0,Electronics,Rural,5.62,16.34,Fall,Fri,165,1,7,125
12.77,0,Clothing,Suburban,10.15,12.09,Fall,Tue,99,1,45,114
13.28,0,Clothing,Suburban,6.79,13.57,Summer,Wed,152,0,1,108
8.98,1,Clothing,Suburban,5.01,8.54,Winter,Tue,133,0,1,159
17.85,0,Housewares,Rural,9.93,15.87,Summer,Wed,155,0,33,105
8.83,0,Clothing,Urban,14.33,8.27,Winter,Sun,97,1,18,122
15.23,0,Food,Urban,8.55,16.34,Summer,Sat,168,0,20,108
9.84,1,Food,Urban,12.61,12.59,Spring,Sat,86,1,38,224
12.85,0,Electronics,Suburban,4.2,13.9,Summer,Fri,92,0,23,117
8.78,0,Food,Suburban,6.28,8.44,Spring,Sat,85,1,40,111
22.25,0,Food,Suburban,7.9,21.02,Spring,Wed,109,1,14,71
11.4,0,Electronics,Rural,10.18,11.24,Winter,Sun,119,0,10,111
16.22,0,Food,Suburban,11.9,16.61,Fall,Sat,108,0,35,119
10.36,0,Clothing,Urban,17.2,10.65,Winter,Fri,108,0,36,112
11.12,0,Food,Rural,10.23,11.12,Spring,Wed,105,0,20,107
12.04,1,Housewares,Urban,5.99,12.69,Winter,Fri,116,0,16,216
10.46,0,Food,Suburban,8.58,8.99,Winter,Wed,94,1,36,96
8.78,0,Clothing,Suburban,9.36,9.75,Spring,Sat,103,0,8,109
10.96,0,Food,Urban,6.13,10.58,Summer,Fri,125,0,37,103
14.11,0,Food,Urban,4.17,14.42,Summer,Tue,132,0,39,112
7.44,0,Food,Urban,8.45,9.95,Summer,Fri,82,1,25,118
20.16,0,Food,Suburban,7.48,20.11,Fall,Fri,121,1,31,90
8.36,1,Electronics,Rural,5.6,8.83,Winter,Wed,87,0,16,191
12.4,0,Electronics,Rural,7.5,12.5,Summer,Sat,127,1,50,135
11.04,0,Clothing,Urban,14.51,10.04,Fall,Thu,70,0,29,119
16.32,1,Housewares,Suburban,4.27,15.63,Fall,Fri,67,0,51,238
13.64,1,Food,Suburban,13.88,13.34,Winter,Sat,136,0,24,232
12.89,0,Electronics,Rural,5.52,12.9,Spring,Tue,120,0,12,103
10.58,0,Electronics,Urban,5.13,12.99,Fall,Wed,111,1,16,127
10.66,0,Food,Suburban,16.03,10.31,Spring,Sat,115,1,4,111
21.24,0,Food,Suburban,10.14,20.97,Spring,Fri,133,0,27,70
6.98,0,Electronics,Rural,20.95,5.53,Fall,Mon,96,0,19,91
18.81,0,Food,Urban,4.81,18.51,Winter,Sat,115,1,31,98
9.8,0,Electronics,Suburban,5.18,8.11,Summer,Sun,146,0,42,109
14.71,1,Electronics,Suburban,5.41,13.92,Winter,Mon,117,0,33,247
14.61,0,Electronics,Suburban,8.95,15.95,Fall,Sat,91,0,37,121
16.5,1,Clothing,Suburban,11.39,15.02,Fall,Sun,75,1,5,251
9.47,1,Electronics,Rural,8.43,10.09,Summer,Tue,126,1,27,196
15.65,0,Electronics,Rural,12.39,15.51,Fall,Wed,160,1,26,128
13.08,0,Housewares,Urban,8.01,10.95,Spring,Thu,150,1,25,118
16.42,0,Electronics,Suburban,11.4,19.25,Winter,Sun,71,1,37,117
14.21,0,Housewares,Rural,6.31,13.79,Summer,Sat,173,1,7,113
12.15,0,Housewares,Urban,12.98,13.1,Winter,Tue,84,1,30,98
8.17,0,Food,Rural,13.42,7.02,Summer,Wed,93,1,48,102
10.47,0,Clothing,Rural,5.92,10.41,Winter,Mon,109,1,25,115
8.74,0,Electronics,Suburban,13.39,6.92,Summer,Sun,142,0,22,117
12.11,0,Food,Suburban,12.23,13.02,Summer,Mon,106,0,34,105
8.02,0,Food,Rural,5.94,10.2,Summer,Thu,125,1,33,126
9.03,0,Food,Urban,6.61,10.58,Winter,Wed,133,0,28,103
19.22,0,Food,Suburban,6.74,19.21,Fall,Thu,81,1,39,108
11.23,0,Food,Urban,6.04,10.92,Winter,Mon,114,0,10,106
10.39,1,Food,Suburban,13.37,9.05,Spring,Sun,86,0,5,185
10.94,1,Food,Suburban,5.04,12.21,Winter,Fri,122,0,18,211
15.91,0,Food,Urban,12.17,15.88,Fall,Fri,75,0,46,116
6.98,0,Food,Suburban,5.55,5.78,Summer,Sat,76,0,18,88
14.88,0,Electronics,Suburban,6.73,16.51,Spring,Sun,125,1,44,125
11.18,0,Clothing,Rural,6.78,12.29,Fall,Wed,247,0,3,108
5.96,0,Electronics,Urban,4.17,6.71,Summer,Wed,120,0,33,99
25.19,1,Food,Suburban,8.12,23.38,Spring,Sat,62,0,41,224
8.95,0,Food,Suburban,8.76,11.38,Spring,Sat,141,1,38,106
12.55,0,Food,Suburban,10.35,13.14,Winter,Fri,112,0,32,105
10.38,0,Clothing,Urban,8.34,10.93,Fall,Fri,114,1,17,131
19.62,0,Housewares,Urban,13.22,19.7,Summer,Fri,121,1,46,113
13.41,0,Electronics,Urban,10.42,15.36,Winter,Wed,175,0,18,122
10.9,0,Food,Suburban,4.93,10.17,Fall,Sat,128,0,52,126
23.05,0,Food,Urban,7.71,22.64,Summer,Mon,77,0,27,66
20.6,0,Housewares,Suburban,9.28,21.63,Fall,Mon,177,1,1,99
12.62,1,Food,Urban,7,12.93,Fall,Sun,92,0,27,233
